id,fullName
33774,Marcos Diplan
33776,Brian Anderson
33777,Dillon Ray Overton
33778,Tyler Webb
33779,Spencer Adams
33780,Yeyson Yrizarri
33781,Micker Adolfo
33782,Marcus Wilson
33783,Ozzie Albies
33784,Victor Alcantara
33785,Aristides Aquino
33786,Alex Verdugo
33788,Richard Urena
33789,Cole Tucker
33790,Touki Toussaint
33791,Jen-Ho Tseng
33792,Max Pentecost
33793,Erick Fedde
33794,Derek Fisher
33795,Mike Papi
33796,J.D. Davis
33798,Tyler Beede
33799,Kyle McGowin
33802,Casey Gillaspie
33803,Boog Powell
33804,Gleyber Torres
33805,Luis Torrens
33806,Trey Supak
33807,Roberto Baldoquin
33808,Isael Soto
33809,Edmundo Sosa
33810,Casey Soltis
33811,Andrew Bellatti
33813,Dwight Smith Jr.
33814,Magneuris Sierra
33815,Justus Sheffield
33816,Scott Blewett
33817,Michael Santos
33819,Jakson Reetz
33820,Miguel Castro
33821,Ricardo Pinto
33822,Brett Phillips
33823,Michael Chavis
33825,Sharif Othman
33826,Dom Nunez
33827,Braxton Davidson
33828,Yairo Munoz
33829,Zach Davies
33830,Amaurys Minier
33831,Jose De Leon
33832,Jorge Mateo
33833,Jorge Lopez
33835,Gilbert Lara
33836,Franklyn Kilome
33837,Jack Flaherty
33838,Brent Honeywell Jr.
33839,Kyle Freeland
33840,Grant Holmes
33841,Jeff Hoffman
33842,Jonah Heim
33843,Jarlin Garcia
33844,Monte Harrison
33845,Brian Gonzalez
33846,Julio Garcia
33847,Michael Gettys
33848,Jake Gatewood
33850,Nick Rumbelow
33851,Alex Blandino
33852,Dylan Floro
33853,Sam Travis
33856,Sean Newcomb
33857,Matt Chapman
33858,Bobby Bradley
33859,Rafael Devers
33860,Reynaldo Lopez
33862,Justin Williams
33863,Travis Demeritte
33866,Spencer Kieboom
33867,Eloy Jimenez
33870,Steven Brault
33873,Ian Miller
33876,Yu Chang
33877,Cesar Vargas
33878,Tyler Wade
33880,Taylor Murphy
33881,Luis Gonzalez
33882,Brian O'Grady
33884,Nellie Rodriguez
33886,Michael O'Neill
33887,Mark Zagunis
33889,Jantzen Witte
33892,Carlos Asuaje
33895,Joey Curletta
33898,Connor Lien
33900,Jeff McNeil
33905,Tim Lopes
33909,Paul Fry
33910,Chris Mariscal
33911,Brandon Dixon
33912,Cody Bellinger
33915,Jaron Long
33916,Trey Cochran-Gill
33917,Forrestt Allday
33918,Jose Osuna
33919,Wendell Rijo
33920,Jason Martin
33926,Jose Leclerc
33929,Dan Slania
33932,Shane Mardirosian
33950,Colin Rea
33953,Jordan Patterson
33954,Jose Siri
33955,Correlle Prime
33956,Mike Tauchman
33961,Zach Shepherd
33962,Timothy Adleman
33966,Mike Gerber
33970,Ryon Healy
33972,Tyler Marincov
33979,John Nogowski
33984,Yoan Moncada
33985,Keith Curcio
34013,Steven Fuentes
34015,Cael Brockmeyer
34016,J.P. Sportman
34017,Erick Salcedo
34026,Tyler Rogers
34028,Chris Lee
34029,Sebastian Elizalde
34031,Galvi Moscat
34033,Nelson Gonzalez
34035,Gianfranco Wawoe
34048,Roemon C. Fields
34049,Elvis Escobar
34051,Kody Eaves
34052,Jharel Cotton
34058,Max Moroff
34059,Eric Wood
34060,Edwin Espinal
34062,Erich Weiss
34064,Adam Engel
34065,Adam Law
34068,Fernando Cruz
34072,Tzu-Wei Lin
34075,Narciso Crook
34083,Tony Kemp
34086,Yonathan Daza
34087,Fernery Ozuna
34088,Erick Castillo
34089,Jacob Stallings
34090,Kevin Cron
34095,Michael Suchy
34098,Omar Carrizales
34101,Bo Way
34102,Anthony Bemboom
34108,Daniel Palka
34119,Silvino Bracho
34137,Jake Yacinich
34141,Silento Sayles
34142,Aaron Blanton
34144,Ryan Aper
34146,Nate Orf
34165,Jake Reed
34166,Tyler Kinley
34167,Anthony Ray
34168,Tyler O'Neill
34170,Erick Mejia
34187,Greg Allen
34189,Eduard Pinto
34190,Rowan Wick
34192,Ivan Castillo
34193,Yonathan Mendoza
34194,Jesus Martinez
34195,Zack Weiss
34196,Paul Voelker
34197,Rayder Ascanio
34202,Jake Peter
34204,Michael Medina
34206,Ricardo Marcano
34221,Webster Rivas
34223,Brady John Dragmire
34226,David Hess
34228,Cade Robert Gotta
34230,Willi Castro
34232,Johnny Davis
34233,Brett Vertigan
34234,Roberto Ramos
34235,Jacob Rhame
34240,Jace Fry
34241,Junior Guerra
34253,Deivy Castillo
34254,Omar Narvaez
34257,Ronnie Freeman
34258,Evan Mitchell
34264,Kyle Bird
34281,Jordan Harrison
34287,Rowdy Tellez
34294,Chris O'Grady
34296,Colin Walsh
34331,Robinson Leyer
34369,Mark Payton
34395,Alberti Chavez
34399,Jose Ortiz
34400,Brian Johnson
34401,Matthew Boyd
34481,Jonathan Aro
34532,Taylor Cole
34534,Joey Meneses
34542,Anthony Banda
34581,Andrew Faulkner
34653,Joey Krehbiel
34667,Brian Clark
34671,Grenny Rafael Cumana
34672,DJ Johnson
34675,Javy Guerra
34679,Michael Snyder
34686,Jaycob Brugman
34689,Ryan Cordell
34693,Dustin Fowler
34696,Engelb Vielma
34697,Raudy Read
34698,Jose Marmolejos
34699,Ben Heller
34700,Terry McClure
34701,Joshua Fuentes
34703,Zacrey Law
34704,Gerald Bautista
34705,Jodd Carter
34707,Max George
34708,Hamlet Marte
34709,Wesley Jones
34714,Frank Schwindel
34719,Josh A. Smith
34805,Jeff Ferrell
34824,Zack Godley
34825,Casey Meisner
34830,Kyle Barraclough
34834,Scott McGough
34836,Jack Murphy
34837,Luis Cessa
34838,Enrique Burgos
34840,Yaisel Sierra
34841,John Gant
34842,Michael Fulmer
34844,Alfredo Gonzalez
34845,Juan Minaya
34846,David Paulino
34848,Joe Musgrove
34849,Matt Koch
34850,Jimmy Cordero
34852,Brandon Brennan
34853,J.B. Wendelken
34854,JT Chargois
34855,Yorman Landa
34856,Mason Melotakis
34857,Randy Rosario
34858,Williams Jerez
34859,Rookie Davis
34860,Sal Romano
34861,Carlos Estevez
34862,Matt Strahm
34863,Alec Mills
34864,Ian Gardeck
34866,Shawn Morimando
34867,Dylan Baker
34868,Jacob Barnes
34869,Damien Magnifico
34871,Jake Faria
34872,Robert Gsellman
34873,Seth Lugo
34874,German Marquez
34875,Yohander Mendez
34876,Edubray Ramos
34877,Connor Sadzeck
34878,Willians Astudillo
34879,Andury Junior Acevedo
34880,Daniel Stumpf
34881,Josh Martin
34882,Joe Biagini
34884,Cody Reed
34886,Alex Bregman
34887,Brendan McCurry
34888,Jon Kemmer
34890,Logan Moore
34891,Brock Stassi
34892,Kenta Maeda
34893,Seunghwan Oh
34894,William Cuevas
34895,Dansby Swanson
34897,Austin Gomber
34898,Kade Scivicque
34899,Daniel Ponce de Leon
34902,Brooks Pounders
34905,Sam Selman
34906,JaCoby Jones
34908,Parker Markel
34912,Myles Jaye
34913,Carson Fulmer
34915,Sam Coonrod
34916,Jordan Guerrero
34918,Matt Winn
34919,Taylor Davis
34920,Felix Pena
34921,Wade Wass
34923,Taylor Ward
34927,James Kaprielian
34928,Sam Moll
34929,Harrison Musgrave
34930,Richie Martin
34931,Jacob Nottingham
34933,Matt Carasiti
34934,Francisco Diaz
34935,Brady Lail
34936,Wander Suero
34940,Ryan Mountcastle
34942,DJ Stewart
34943,Dylan Cease
34944,Oscar De La Cruz
34945,Ian Happ
34946,Eddy Martinez
34947,Andy Ibanez
34948,Eric Jenkins
34950,Dillon Tate
34951,Leody Taveras
34952,Zack Erwin
34954,Triston McKenzie
34955,Adam Plutko
34956,Jaime Barria
34957,Jake Jewell
34958,Jahmai Jones
34959,Grayson Long
34960,Yadier Alvarez
34961,Yusniel Diaz
34963,Jonathan Arauz
34964,Daz Cameron
34965,Francis Martes
34966,Cy Sneed
34967,Kyle Tucker
34968,Tyler White
34971,Samuel McWilliams
34972,Alex Young
34973,Tyler Mahle
34975,Tyler Stephenson
34976,Harold Arauz
34977,Thomas Eshelman
34978,Adonis Medina
34979,Cornelius Randolph
34980,Kolby Allard
34981,Joseph Odom
34982,Austin Riley
34984,Michael Soroka
34985,Luis Basabe
34986,Andrew Benintendi
34987,Anderson Espinoza
34988,Kyle Martin
34989,Phil Bickford
34990,Lucius Fox
34991,Chase Johnson
34992,Ryder Jones
34993,Chris Shaw
34994,Tyler Jay
34995,Trent Grisham
34996,Bubba Derby
34997,Isan Diaz
34999,Cody Ponce
35000,Chad Girodo
35001,Conner Greene
35002,Vladimir Guerrero Jr.
35003,Jonathan Harris
35004,Danny Jansen
35005,Justin Maese
35006,Wuilmer Becerra
35007,Luis Carpio
35008,Desmond Lindsay
35009,Paul Sewald
35010,Domingo Acevedo
35011,Wilkerman Garcia
35012,Ronald Herrera
35013,Jake Bauers
35014,Kevin Padlo
35015,Jaime Schultz
35016,Garrett Whitley
35017,Junior Fernandez
35019,Nick Plummer
35020,Ke'Bryan Hayes
35021,Chad Kuhl
35022,Kevin Newman
35024,Logan Allen
35026,Enyel De Los Santos
35027,Ruddy Giron
35031,Andrew Suarez
35033,Braden Bishop
35034,Drew Jackson
35035,Andrew Moore
35036,Nick Neidert
35038,Marten Gasparini
35039,Ashe Russell
35040,Nolan Watson
35041,Anderson Franco
35042,Victor Robles
35043,Andrew Stevenson
35044,Austin Voth
35045,Justin Haley
35046,Beau Burrows
35047,Christin Stewart
35049,Artie Lewicki
35050,Guillermo Heredia
35051,Yordi Rosario
35052,Yuhei Nakaushiro
35053,Chandler Shepherd
35054,Cam Gibson
35055,A.J. Ladwig
35056,Adam Ravenelle
35058,Jose Azocar
35061,Blake Trahan
35062,Harrison Bader
35063,Stone Garrett
35064,Tyler E. Higgins
35065,Jordan Holloway
35066,Josh Naylor
35067,Zeke White
35069,Andrew Pullin
35070,Braxton Lee
35073,Brendan Rodgers
35074,Brantley Bell
35076,Stevie Wilkerson
35080,Mason Davis
35093,Hector Vargas
35094,B.J. Boyd
35096,Daniel Mengden
35097,Konner Wade
35098,Ryan Carpenter
35099,Luis Ysla
35124,Luis Castillo
35134,Jaylen Ferguson
35135,Tanner Scott
35136,Arturo Reyes
35137,Danny Mars
35142,Ramon Laureano
35143,Jamie Westbrook
35145,John Mora
35146,LJ Mazzilli
35149,Luis Guillorme
35152,Alfredo Escalera
35153,Amalani Fukofuka
35156,David Fletcher
35159,Jason Vosler
35160,Chesny Young
35161,Matt Rose
35164,Peter Van Gansen
35167,Luis Liberato
35169,David Peterson
35170,Oscar Mercado
35173,Matt McPhearson
35178,Victor Reyes
35179,Jason Morozowski
35181,Angelo Mora
35183,Ryan O'Hearn
35184,Eric Yardley
35185,Paul DeJong
35186,Chris Gittens
35188,Abiatal Avelino
35198,Cristian Toribio
35201,Luke Voit
35211,Johneshwy Fargas
35212,Nick Rickles
35221,Ryan Horstman
35222,Dan Altavilla
35229,Jesse Hodges
35238,Willie Calhoun
35239,Brallan Perez
35240,Patrick Biondi
35241,Sandy Alcantara
35242,Kean Wong
35243,Richard Rodriguez
35244,Tyler Krieger
35245,Luke Wakamatsu
35246,David Bote
35247,Andrew Velazquez
35248,Josh Lucas
35250,Kyle Regnault
35262,Rivers Stevens
35265,Austin Slater
35266,Josh Altmann
35267,Juremi Profar
35268,Jose Trevino
35270,Carlos Franco
35272,Drew Warren Weeks
35273,Ryan McBroom
35275,Jairo Beras
35276,Scott Kingery
35277,Taylor Clarke
35278,Jalen Miller
35279,Gray Fenter
35281,Ariel Jurado
35282,Jacob Nix
35283,Drew Finley
35284,Jake Woodford
35285,Wei-Chieh Huang
35286,Kyle Holder
35288,Osvaldo Manuel Abreu
35290,Chris Betts
35291,Rhys Hoskins
35292,Brad Keller
35293,Jordan Johnson
35294,Chih-Wei Hu
35296,Omar Estevez
35297,Travis Lakins Sr.
35299,Roy Morales
35301,Jason Leblebijian
35303,Bryan Hudson
35304,Mauricio Dubon
35306,Joe Gunkel
35310,Brandon Downes
35312,Osmer Morales
35314,Austin Wynns
35316,Ronnie Jebavy
35317,Jamie Callahan
35318,Nick Edward Longhi
35319,Chad De La Guerra
35322,Carlos Munoz
35323,Josh Ockimey
35328,Pedro Payano
35347,Xavier Fernandez
35358,Chadwick Tromp
35359,Mike Stephen Ahmed
35361,Alec Keller
35362,Jordan Betts
35383,Luis Urias
35389,Kevin McCarthy
35391,Luke Farrell
35392,Darius Day
35393,Johan Mieses
35394,Edwin Diaz
35397,Jeffrey Springs
35410,Dalton Kelly
35411,Zach Shank
35413,Kodie Tidwell
35414,Luis Jean
35415,Riley Unroe
35416,Jamie Ritchie
35418,Jose Medina
35431,Kyle Garlick
35432,Jose Cuas
35435,Erick Meza
35436,Brendon Davis
35437,Cristian Gomez
35439,Pablo Reyes
35440,Connor Joe
35442,Collin Wiles
35485,Nick Schulz
35486,Brad Zunica
35487,Bobby Poyner
35536,Yennier Cano
35537,Adolis Garcia
35545,Livan Moinelo
35549,Roel Santos
35560,Zack Granite
35561,Tanner English
35562,Chase Johnson-Mullins
35566,Luis Marte
35568,Steven Duggar
35569,C.J. Hinojosa
35570,Dillon Dobson
35578,Cedric Mullins
35591,Ty France
35606,Colton Plaia
35616,Chris Hoo
35654,T.J. Weir
35673,Jared Walsh
35675,Yohel Pozo
35676,Seth Brown
35677,Logan Landon
35678,Charcer Burks
35680,Kevin Kaczmarski
35681,Stefan Crichton
35682,Nathan Lukes
35683,Jonah Arenado
35684,Jose Gomez
35686,Melvin Mercedes
35687,Santiago Chavez
35688,Montana DuRapau
35689,Jeremy Rivera
35693,Luis Asuncion
35739,Ryan Nagle
35746,Donnie Dewees
35747,Stephen Cardullo
35748,Daniel Bravo
35750,Aldemar Burgos
35751,Grant Kay
35752,Casey Hughston
35753,Alfredo Reyes
35755,Jose Carlos Urena
35757,Alan Garcia
35758,Kyle Lloyd
35759,Jose Urquidy
35760,Garrett Stubbs
35761,Nick Tanielu
35763,Mike Hauschild
35764,Ryan Brinley
35765,Gerardo Reyes
35766,Jose Manuel Fernandez
35773,Tim Mayza
35776,Luke Tendler
35779,Tim Locastro
35780,Adam Cimber
35783,Mark Mathias
35785,Carlos Herrera
35786,Carlos Alan Sepulveda
35795,Bryan Harper
35797,Matt Dermody
35803,Jerrick Suiter
35804,Dovydas Neverauskas
35828,Anthony Miller
35829,Skye Bolt
35830,Brad Goldberg
35831,Sam Hilliard
35832,Jonathan Piron
35833,Shane Broyles
35834,Matt Pierpont
35836,Reymin Guduan
35838,Carlos Martinez
35839,Billy Fleming
35840,Trey Amburgey
35841,Alexis Xavier Pantoja
35843,Alan Busenitz
35844,Lou Trivino
35847,Natanael Delgado
35864,Joantgel Segovia
35865,Champ Stuart
35867,Drew Steckenrider
35870,Jose Vinicio
35872,Andrew Kittredge
35874,Johendi Jiminian
35876,Brennan Bernardino
35877,Connor Marabell
35878,Sicnarf Loopstok
35879,Henry Castillo
35880,Daniel Suero
35887,Angel Moreno
35888,Joe McCarthy
35889,Angel Perez
35896,Edwin Fierro
35899,Mike Marjama
35902,Trevor Hildenberger
35903,Kyle McGrath
35904,Jimmy Brasoban
35937,Jose Adames
35949,Casey Lawrence
35954,Scott Burcham
35956,Wilkyns Jimenez
35966,Yankory Pimentel
35970,Luis Perdomo
35974,Adam McCreery
35975,Matt Ball
35978,Brandon Barker
35983,Fernando Tatis Jr.
35984,Bruce Yari
35985,Aaron G. Fossas
35991,Michael Cruz
35997,Brock Stewart
35998,Philip Pfeifer
35999,Chris Paddack
36001,Aaron Wilkerson
36002,Zach Jackson
36004,Jose Almonte
36006,Yuli Gurriel
36009,Koda Glover
36011,J.P. Feyereisen
36012,Jhonleider Salinas
36013,Erik Swanson
36014,Nick Green
36017,Chris Shaw
36018,Yordan Alvarez
36019,Rob Whalen
36020,TJ Friedl
36021,Anfernee Seymour
36022,Ronald Bolanos
36023,Brent Suter
36024,Zac Grotz
36025,Rob Zastryzny
36030,Juan De Paula
36032,Erik Manoah Jr.
36033,Jake Brentz
36034,Pedro Vasquez
36035,Jonathan Holder
36036,Wandy Peralta
36037,Tim Tebow
36038,Taylor Gushue
36039,Ariel Hernandez
36040,Lourdes Gurriel Jr.
36041,Albert Abreu
36042,Jorge Guzman
36043,Barrett Astin
36045,Keynan Middleton
36046,Austin Adams
36047,Eduardo Paredes
36048,Thyago Vieira
36049,Dietrich Enns
36050,Giovanny Gallegos
36051,Yefry Ramirez
36052,Zack Littell
36053,Jose Ruiz
36054,Jesus Liranzo
36055,Dylan Thompson
36056,Jakob Junis
36057,Samir Duenez
36058,Eliezer Alvarez
36059,Sandy Baez
36060,Fernando Romero
36061,Austin Pruitt
36062,Hunter Wood
36063,Jose Alvarado
36064,Yency Almonte
36065,Rayan Gonzalez
36066,Zach Jemiola
36067,Chris Flexen
36068,Tomas Nido
36069,Reyes Moronta
36070,Miguel Gomez
36071,Nick Pivetta
36072,Max Povse
36077,Heath Fillmyer
36078,Daniel Gossett
36079,Max Schrock
36080,Dane Dunning
36081,Caleb Smith
36082,Kevin Joel Gadea
36084,Anthony Santander
36085,Allen Cordoba
36086,Tyler Jones
36087,Glenn Sparkman
36088,Hoby Milner
36089,Cionel Perez
36090,Mario Sanchez
36092,Vladimir Gutierrez
36093,Jimmy Herget
36095,Drew Gagnon
36099,Alberto Rodriguez
36101,James Dykstra
36102,Michel Baez
36104,Norge Ruiz
36105,Sam Lewis
36110,Jeff Brigham
36112,Eric Skoglund
36113,Frank Duncan
36114,Eric Stout
36115,Tyler Eppler
36117,Thomas Burrows
36119,Jared Miller
36120,Victor Arano
36121,P.J. Conlon
36122,Chace Numata
36124,Corey Taylor
36126,Alejandro Garcia
36129,Ben Taylor
36130,Jordan Procyshen
36131,Aaron Bummer
36132,Patrick Weigel
36133,A.J. Minter
36135,James Farris
36137,Wynston Sawyer
36138,Henry Ramos
36139,Austin Maddox
36140,Miguel Romero
36143,Ryan Castellani
36144,Roberto Gomez
36146,Jerry Vasto
36147,Jan Vazquez
36148,Yermin Mercedes
36149,Jeffrey Rosa
36150,Michael Barash
36151,Sam Howard
36153,Jack Kruger
36154,Chris Rabago
36155,Daniel Camarena
36156,Michael Kelly
36157,Dinelson Lamet
36158,Brad Wieck
36160,Chance Adams
36161,Phil Maton
36164,Trevor Oaks
36165,Dennis Ortega
36166,James Reeves
36167,Ryan Sherriff
36168,Matt Tomshaw
36169,Dillon Peters
36170,Andrew Knizner
36171,Dustin Houle
36172,Corey Ray
36173,Josh Taylor
36174,A.J. Puckett
36175,Josh Staumont
36176,Matt Thaiss
36177,Michael Hermosillo
36178,Josh Sborz
36179,Aaron Slegers
36180,Nick Senzel
36181,Mickey Moniak
36182,Jay Groome
36183,Riley Pint
36184,Blake Rutherford
36185,Ronald Acuna Jr.
36186,Sixto Sanchez
36187,Franklin Perez
36188,Kyle Lewis
36189,Kevin McGowan
36191,Héctor Velazquez
36192,Ryan Borucki
36193,Ryan Moseley
36194,Zack Burdi
36195,Zack Collins
36197,Edgar Santana
36198,Christian Kelley
36200,Jeremy Martinez
36201,A.J. Puk
36202,Mark Leiter Jr.
36203,Tyler Viza
36205,A.J. Simcox
36206,Ty Buttrey
36263,Preston Palmeiro
36360,Hunter Owen
36361,Sam Wolff
36362,Clark Eagan
36363,Scott Heineman
36364,Jake Cronenworth
36365,Chris Rowley
36367,David Berg
36370,Kyri Washington
36371,D.J. Wilson
36372,Andrew Istler
36373,Chris Pieters
36375,Wladimir Galindo
36376,Michael De La Cruz
36377,Bradley Jones
36378,Yeltsin Eduardo Gudino
36379,Ian Parmley
36380,Jordan Romano
36385,Tommy Nance
36387,Justin Shafer
36390,Chris Smith
36409,Lane Thomas
36418,Jack Mayfield
36419,Brett McKinney
36427,Jason Creasy
36429,Garrett Cleavinger
36445,Anibal Sierra
36460,Jose Fernandez
36462,Joshua Palacios
36463,Edward Olivares
36464,Colton Welker
36465,Cole Anderson
36466,Brian Mundell
36467,Shea Spitzbarth
36468,Wes Rogers
36474,Eddy Alvarez
36479,James Pugliese
36480,Nestor Cortes
36481,Caleb Frare
36484,Matt Wotherspoon
36485,Thairo Estrada
36487,Tate Matheny
36488,Randy Arozarena
36489,Austin Rei
36490,Trevor Kelley
36491,Kevin McAvoy
36492,Teddy J. Stankiewicz
36493,Ray-Patrick Elijah Didder
36494,Andy Beltre
36495,Jorgan Cavanerio
36496,J.B. Woodman
36497,Nick Martini
36498,Bryson Brigman
36499,Alex Mejia
36500,Jake Newberry
36502,Adam Hofacket
36513,Melvin Novoa
36514,Yanio Perez
36526,Reed Garrett
36534,Mitch Trees
36538,Brandon Bailey
36543,Kyle Finnegan
36577,Ti'Quan Forbes
36581,Framber Valdez
36614,Brad Markey
36618,Lucas Erceg
36620,James Naile
36627,Cody Sedlock
36628,Jimmy Yacabonis
36629,Hoy Park
36630,Cale Coshow
36631,Colten Brewer
36632,Ben Holmes
36635,Andrew Schwaab
36636,Estevan Florial
36637,Zack Zehner
36639,Daniel McGrath
36640,Tyler Hill
36645,Edwin Rios
36676,Taylor Grover
36688,Nelson Jorge
36689,Kevin Mahala
36718,Austin Athmann
36719,Elvis Rubio
36721,Arvicent Perez
36723,Jalen Beeks
36724,Keegan Akin
36728,Trent Thornton
36735,Jonathan Martinez
36737,Nate Easley
36743,Jorge Ona
36744,Buddy Reed
36745,Eguy Rosario
36746,Ethan Skender
36748,Tre Carter
36754,Jack Suwinski
36809,Michael Peoples
36814,Joe DeCarlo
36854,Aneurys Zabala
36887,Rogelio Armenteros
36888,Gunnar Heidt
36889,Kevin Vicuna
36891,Jake McCasland
36894,Jacob Heyward
36895,Louis Silverio
36899,Galli Cribbs
36928,Austin Hays
36950,Andruw Monasterio
36953,Zack Short
36957,Mark Edward Ecker
36969,Juan Soto
36970,Telmito Omal Agustin
36974,Blake Perkins
36981,Ariel Sandoval
36982,Ian Chase Sagdal
36983,DJ Peters
36994,Kelvin Gutierrez
36997,Jeyner Baez
37003,Joe Broussard
37004,Matt Beaty
37005,Tim Hill
37052,Tyler Bugner
37066,Joey DeNato
37067,Luis Santos
37069,Jonathan Morales
37071,Adrian Valerio
37073,Eric Filia
37074,Joe Rizzo
37124,Nate Esposito
37125,D.J. Burt
37126,Anderson Miller
37137,Nick Gardewine
37222,Drew Stankiewicz
37223,Yacksel Rios
37224,Chris Mazza
37229,Dimas Ojeda
37232,Donovan Walton
37237,Luis Rengifo
37250,Dean Deetz
37298,Ben Bracewell
37304,Bryan Garcia
37305,Josh D. Smith
37337,D.J. Brown
37340,Nolan Jones
37341,Todd Isaacs
37342,Ka'ai Tom
37343,Hudson Potts
37348,Gene Cone
37383,Nick Pasquale
37388,Matt Kent
37389,Andrew Case
37390,Brayden Bouchey
37391,Connor Panas
37392,Owen Spiwak
37495,Rhett Wiseman
37496,Patrick Mazeika
37498,Pete Alonso
37504,Arnaldo Berrios
37505,Brandon Brosher
37506,Ricardo Cespedes
37507,Matt Oberste
37508,David Thompson
37514,Max McDowell
37515,Brandon Woodruff
37528,Colby Woodmansee
37537,Ali Sanchez
37567,Anthony Misiewicz
37569,Tyler Herb
37580,Jordan Luplow
37581,Jose Taveras
37582,Edgar Garcia
37583,Jon Olczak
37589,Nolan Blackwood
37591,Tate Scioneaux
37592,Louis Head
37611,Justin Anderson
37635,Michael Paez
37637,Rene Pinto
37639,Cavan Biggio
37710,Luis Gonzalez
37714,Ben Moore
37722,Taylor Snyder
37726,Jacob Waguespack
37729,Andres Gimenez
37741,Jonah Isaiah McReynolds
37742,Yonny Hernandez
37749,Connor Walsh
37773,Taylor Trammell
37774,Chris Okey
37776,Alfredo Rodriguez
37788,Logan Shore
37793,Seranthony Dominguez
37794,Ryan Meisinger
37796,D.J. Baxendale
37798,LaMonte Wade Jr.
37802,Brian Navarreto
37819,Anderson Tejeda
37820,Charles Leblanc
37823,Cassidy Brown
37825,Cole Sulser
37905,Drew Hasler
37906,Brandon Montgomery
37907,Adam Forrest Lau
37908,Logan Walker Hill
37909,Jordan Hicks
37911,Evan Phillips
37919,Seby Zavala
37920,Michael Dimock
37972,Tyler Cyr
37973,Ryan Halstead
37974,Jake Fraley
37975,Grant Dyer
37977,Michael Russell
37979,Ian Gibaut
37980,Rafelin Lorenzo
37993,Hunter Cole
38018,Ronnie Ellis Williams
38019,Daniel Zamora
38020,Tim Peterson
38026,Sam Street
38027,Steven Linkous
38029,Conner Capel
38031,Darin Gillies
38032,Jordan Cowan
38068,Corey Copping
38072,Michael Boyle
38101,Adonis Rosa
38102,Nick Anderson
38103,Jacob Zanon
38104,Phillips Valdez
38105,Osvaldo Hernandez
38106,Nicky Lopez
38108,Tyler Ramirez
38159,John Curtiss
38161,Jonathan Davis
38162,Ian Strom
38165,Aaron Knapp
38167,Enderson Franco
38173,Jordan Montgomery
38174,Brock Dykxhoorn
38177,Alex De Goti
38178,Randy Cesar
38179,Conrad Gregor
38190,Nick Hernandez
38197,Luis Silva
38199,Miguel Aguilar
38250,Gabriel Moya
38291,Vinny Nittoli
38295,Dean Kremer
38301,Adam Bray
38303,David Bednar
38304,Taylor Kohlwey
38309,Will Smith
38314,Kevin Herget
